County,Variable,Category,Value,Obesity Risk,R^2
Fulton,Insufficient Sleep Prevalence,Human Behavior,40.3,36.4,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,40.2,36.4,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,40.4,35.9,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,44.8,39.7,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,44.7,39.4,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,32.6,27.0,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,30.2,25.9,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,31.1,26.5,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,31.6,26.1,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,33.2,27.4,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,28.7,23.7,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,28.5,24.4,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,28.3,24.2,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,28.3,23.8,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,38.7,35.9,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,35.8,31.3,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,31.4,25.9,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,29.1,24.4,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,30.7,25.2,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,29.2,23.0,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,31.3,25.6,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,30.0,24.9,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,28.4,23.2,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,28.6,24.2,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,29.6,24.8,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,27.6,23.7,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,30.4,24.2,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,32.0,26.0,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,28.5,23.0,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,32.2,24.5,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,33.4,25.4,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,29.4,24.0,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,31.0,23.5,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,30.2,24.0,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,30.9,23.1,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,31.9,22.5,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,30.8,23.6,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,30.6,24.0,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,31.7,20.6,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,31.3,21.6,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,30.6,23.6,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,31.1,22.3,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,32.4,23.2,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,40.7,32.7,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,39.7,33.4,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,46.2,44.3,0.999
Fulton,Insufficient Sleep Prevalence,Human Behavior,38.2,34.1,0.999
DeKalb,Insufficient Sleep Prevalence,Human Behavior,30.5,24.5,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,30.8,24.0,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,32.5,25.8,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,31.8,24.1,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,38.8,31.7,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,40.6,33.3,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,38.0,30.2,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,35.8,28.4,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,40.4,34.5,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,38.2,31.3,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,31.3,25.6,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,31.1,23.5,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,30.2,23.6,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,41.5,38.4,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,33.0,25.3,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,31.6,23.9,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,29.4,23.7,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,30.0,24.5,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,29.2,24.1,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,29.3,24.4,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,32.9,20.9,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,31.9,21.5,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,32.8,25.4,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,36.1,26.7,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,40.0,32.7,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,40.4,33.5,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,38.7,32.8,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,38.7,31.6,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,38.1,28.2,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,38.2,32.3,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,32.2,24.1,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,41.2,34.8,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,37.7,31.8,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,30.6,21.9,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,31.5,23.9,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,39.6,34.6,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,38.9,33.1,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,31.6,23.6,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,34.3,27.5,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,39.1,33.6,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,32.9,24.6,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,34.5,26.3,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,30.2,21.0,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,30.9,24.9,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,33.0,24.5,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,29.0,23.1,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,35.1,27.3,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,29.2,23.4,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,32.7,25.9,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,37.7,29.7,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,32.5,24.8,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,36.2,28.9,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,37.6,31.0,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,35.5,29.1,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,32.5,26.8,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,32.7,25.6,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,34.8,28.7,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,42.7,34.8,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,41.4,35.3,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,44.1,37.2,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,41.8,35.2,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,47.6,40.9,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,46.5,40.7,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,44.7,37.6,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,49.2,42.7,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,31.9,26.7,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,46.8,39.4,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,35.4,28.2,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,43.4,34.5,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,45.0,36.2,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,47.7,38.3,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,48.4,39.0,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,48.3,40.7,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,42.9,32.0,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,43.6,37.1,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,35.7,24.5,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,37.9,26.4,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,31.8,24.7,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,33.3,25.3,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,30.4,23.3,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,34.8,20.6,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,29.1,23.1,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,34.1,28.3,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,30.7,24.4,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,34.4,26.8,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,33.4,25.5,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,35.3,27.9,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,31.7,26.2,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,43.9,36.9,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,41.2,35.8,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,45.0,39.0,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,48.8,45.1,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,44.6,39.0,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,48.4,41.6,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,42.6,34.9,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,44.6,39.4,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,53.8,50.2,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,44.9,38.5,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,46.0,40.0,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,47.2,41.0,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,44.6,37.9,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,47.3,41.7,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,44.3,37.6,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,46.1,39.1,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,46.5,40.3,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,46.9,38.7,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,44.8,38.5,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,44.5,37.6,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,48.1,40.7,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,47.5,40.4,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,44.4,37.3,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,44.4,37.2,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,46.6,39.8,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,45.9,39.2,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,43.8,35.4,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,43.5,36.4,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,48.2,41.6,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,47.0,41.4,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,44.7,38.7,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,43.8,37.4,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,43.0,35.7,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,45.3,39.1,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,45.4,37.7,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,44.7,37.4,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,47.6,40.6,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,47.7,40.7,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,44.3,36.1,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,46.2,39.5,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,45.1,38.3,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,44.8,38.3,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,45.3,39.5,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,47.9,41.1,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,47.9,42.7,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,47.8,43.0,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,45.9,41.7,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,45.2,39.9,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,46.1,39.7,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,42.8,38.1,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,46.2,41.4,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,46.9,42.5,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,44.7,38.6,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,40.0,33.7,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,46.3,41.2,0.995
DeKalb,Insufficient Sleep Prevalence,Human Behavior,45.3,39.4,0.995
Cobb,Insufficient Sleep Prevalence,Human Behavior,33.3,31.1,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,33.8,30.1,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,36.1,33.8,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,36.3,32.5,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,34.0,29.3,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,33.0,29.7,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,32.6,29.1,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,33.6,30.0,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,30.0,26.7,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,31.3,28.2,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,32.9,28.9,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,31.7,28.2,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,34.6,30.0,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,34.4,30.2,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,34.7,29.9,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,35.0,31.4,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,34.6,29.7,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,32.1,24.3,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,33.9,30.5,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,30.5,28.1,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,33.3,30.2,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,33.0,29.9,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,33.0,29.9,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,31.8,29.7,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,30.4,28.0,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,31.3,28.2,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,30.3,27.6,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,33.5,30.3,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,31.8,29.0,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,33.1,30.0,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,32.8,28.5,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,31.1,28.1,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,27.8,25.5,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,29.2,26.9,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,29.7,25.2,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,29.9,26.9,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,31.7,28.0,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,29.4,27.1,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,30.3,27.1,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,29.7,27.0,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,30.9,27.3,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,30.2,25.9,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,29.2,26.5,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,28.6,24.4,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,28.3,25.4,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,28.5,26.2,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,28.4,26.1,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,28.5,25.4,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,27.9,25.3,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,33.9,26.7,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,29.5,26.7,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,30.5,26.8,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,30.0,27.3,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,28.8,26.1,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,36.6,30.2,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,34.8,26.4,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,36.4,32.0,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,32.2,29.1,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,31.5,27.0,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,28.7,25.1,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,31.6,27.5,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,39.2,36.6,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,40.2,36.9,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,39.3,33.9,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,43.1,39.6,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,32.3,29.4,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,33.9,30.4,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,36.8,32.0,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,34.0,30.9,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,32.2,28.8,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,34.3,27.1,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,29.0,26.5,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,37.9,36.6,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,35.1,30.1,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,33.4,31.1,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,34.5,31.6,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,39.8,38.6,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,38.8,34.9,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,40.0,40.5,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,40.4,40.6,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,38.7,37.0,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,37.2,33.9,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,36.4,34.9,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,34.5,30.9,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,35.9,31.7,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,33.9,31.5,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,34.3,30.8,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,30.9,26.8,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,36.2,31.1,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,37.3,32.0,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,35.2,32.0,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,38.9,36.4,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,32.4,29.7,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,33.0,29.9,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,34.6,30.0,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,35.2,30.4,0.997
Cobb,Insufficient Sleep Prevalence,Human Behavior,32.4,26.2,0.997
